Animal_ID,Group_ID,Date,Dry_Days,Days_in_Milk,Is_Milked,Lactation_Num,Yield (gr),Conductivity,Fat (%),Protein (%),Lactose (%),Blood (%),SCC (*1000/ml),Activity (steps/hour),RestTime (minutes),RestBout (#),ProdRate (gr/hour),RestRatio (%),RestRestlessness,RestPerBout (minutes),ActivityDeviation (%)
11400,8,2018-07-06,0,83,1,1,38489,84.0,2.94,3.03,4.53,0.04,14521.122,184,670,11,1603,47,28,61,39.0
8635,23,2018-07-06,0,61,1,3,57920,91.0,3.32,2.95,4.29,0.09,3962.78,150,610,10,2413,42,26,61,4.0
7011,23,2018-07-06,0,94,1,6,46255,87.0,3.87,3.25,4.5,0.05,56493.678,142,640,11,1927,49,25,58,7.0
11407,8,2018-07-06,0,108,1,1,42457,96.0,3.15,2.98,4.52,0.03,887.155,213,880,9,1769,61,20,98,30.0
11518,2,2018-07-06,0,47,1,1,32822,110.0,3.09,2.89,4.59,0.02,13995.87,256,574,14,1367,37,44,41,36.0
3351,23,2018-07-06,0,60,1,3,57589,96.0,3.34,2.87,4.4,0.05,2398.833,112,832,16,2399,58,16,52,4.0
8281,23,2018-07-06,0,83,1,4,51764,93.0,3.5,2.84,4.71,0.03,524.807,95,754,10,2156,52,15,75,-9.0
9251,23,2018-07-06,0,93,1,2,45920,92.0,3.1,2.88,4.6,0.04,20417.376,118,811,12,1913,56,17,68,2.0
4235,5,2018-07-06,0,144,1,3,44453,95.0,3.03,2.89,4.43,0.04,68706.827,165,715,10,1852,50,25,72,18.0
11347,8,2018-07-06,0,111,1,1,31866,96.0,3.56,2.81,4.69,0.03,16826.734,171,-1,-1,1327,-1,-1,-1,11.0
11348,8,2018-07-06,0,123,1,1,48096,98.0,3.07,2.7,4.49,0.05,35481.354,235,592,8,2004,41,38,74,18.0
5060,5,2018-07-06,0,69,1,2,31434,99.0,2.88,2.87,4.51,0.0,0.0,182,-1,-1,1417,-1,-1,-1,14.0
11498,8,2018-07-06,0,48,1,1,41924,105.0,3.27,2.98,4.61,0.03,4064.435,246,567,8,1746,39,47,71,15.0
11531,2,2018-07-06,0,47,1,1,36764,92.0,3.11,3.26,4.25,0.12,163681.557,288,538,7,1531,37,56,77,41.0
2282,23,2018-07-06,0,91,1,2,53202,98.0,3.09,2.89,4.54,0.03,428.548,133,661,12,2216,46,23,55,-8.0
9767,22,2018-07-06,0,73,1,2,44564,85.0,3.29,3.01,4.61,0.02,12022.642,163,639,10,1856,44,26,64,-1.0
11339,8,2018-07-06,0,61,1,1,28929,83.0,3.37,3.02,4.73,0.02,0.065,181,499,13,1205,34,40,38,6.0
9678,5,2018-07-06,0,69,1,2,54039,94.0,3.14,2.8,4.58,0.02,1086.425,177,649,7,2251,45,31,93,30.0
11318,8,2018-07-06,0,148,1,1,10745,87.0,4.04,3.29,4.57,0.01,10.616,299,589,9,0,41,45,65,39.0
11354,8,2018-07-06,0,81,1,1,43697,91.0,2.96,2.84,4.43,0.03,6652.73,222,679,11,1820,47,34,62,7.0
8991,12,2018-07-06,0,95,1,3,52525,103.0,3.28,2.72,4.65,0.01,1555.965,140,658,10,2188,46,23,66,17.0
4000,22,2018-07-06,0,151,1,2,43081,90.0,3.9,2.98,4.54,0.02,30831.868,117,-1,-1,1795,-1,-1,-1,0.0
6362,23,2018-07-06,0,76,1,2,50595,93.0,3.34,3.01,4.56,0.02,277331.908,147,809,10,2108,57,18,81,4.0
9523,23,2018-07-06,0,93,1,2,50480,104.0,2.91,2.82,4.31,0.12,177827.94100000002,203,673,8,2103,47,29,84,12.0
8185,23,2018-07-07,0,90,1,4,41176,95.0,3.71,3.27,4.43,0.05,32734.058999999997,136,643,7,1715,45,26,92,-8.0
8188,23,2018-07-07,0,107,1,4,49012,91.0,2.74,3.17,4.3,0.06,2065.38,162,881,12,2042,59,19,73,7.0
10772,6,2018-07-07,0,66,1,2,38258,98.0,3.95,2.86,4.81,0.04,16826.734,93,682,7,1594,45,17,97,-6.0
11088,8,2018-07-07,0,94,1,1,34027,93.0,4.1,3.23,4.61,0.03,2269.864,186,754,13,1417,48,25,58,8.0
9616,5,2018-07-07,0,90,1,2,47266,92.0,3.47,3.3,4.56,0.61,395366.731,160,532,5,1969,37,35,106,1.0
6268,5,2018-07-07,0,161,1,2,48140,113.0,3.53,3.12,4.4,0.06,946.2360000000001,162,-1,-1,2005,-1,-1,-1,6.0
7614,22,2018-07-07,0,137,1,5,39273,99.0,3.87,2.84,4.45,0.06,21978.599,119,881,14,1636,57,15,63,11.0
11391,8,2018-07-07,0,105,1,1,21488,95.0,4.07,3.3,4.49,0.05,3723.917,230,-1,-1,1288,-1,-1,-1,7.0
8361,1,2018-07-07,0,109,1,4,10103,101.0,4.26,3.01,4.13,0.14,112460.40400000001,137,-1,-1,420,-1,-1,-1,-24.0
9742,5,2018-07-07,0,72,1,2,43548,87.0,3.37,3.13,4.6,0.04,2971.6659999999997,157,619,7,1814,43,29,88,13.0
11457,6,2018-07-07,0,76,1,1,20283,85.0,2.96,2.82,4.56,0.0,25.763,126,923,12,892,64,14,77,16.0
6296,22,2018-07-07,0,175,1,2,48041,94.0,3.6,3.36,4.68,0.2,15031.421,153,-1,-1,2001,-1,-1,-1,-9.0
9601,22,2018-07-07,0,112,1,2,47969,98.0,3.84,3.03,4.61,0.04,25882.135,153,-1,-1,1998,-1,-1,-1,21.0
11472,8,2018-07-07,0,81,1,1,32924,95.0,3.59,2.93,4.57,0.03,16710.908,199,484,4,1371,34,50,121,69.0
11274,8,2018-07-07,0,60,1,1,34624,88.0,3.2,3.21,4.63,0.03,15417.011,200,652,16,1442,45,36,41,5.0
11036,8,2018-07-07,0,80,1,1,51980,89.0,2.72,2.84,4.51,0.02,496592.434,193,466,8,2165,32,47,58,30.0
9665,23,2018-07-07,0,121,1,2,48109,92.0,3.37,3.0,4.55,0.03,193.642,119,862,12,2004,61,17,72,12.0
8591,22,2018-07-07,0,128,1,3,43641,102.0,2.89,3.07,4.18,0.61,350751.935,118,913,14,1818,66,14,65,7.0
11518,2,2018-07-07,0,48,1,1,35663,100.0,3.14,2.76,4.66,0.06,15667.516000000001,202,517,14,1485,36,51,37,33.0
6323,22,2018-07-07,0,132,1,2,13452,103.0,3.69,2.74,4.61,0.04,0.205,138,700,7,0,49,23,100,5.0
4000,22,2018-07-07,0,152,1,2,43400,94.0,3.71,2.97,4.57,0.02,580.764,127,-1,-1,1808,-1,-1,-1,10.0
8991,12,2018-07-07,0,96,1,3,47839,103.0,3.06,2.76,4.61,0.02,2301.4410000000003,133,591,9,1993,41,26,66,13.0
8974,22,2018-07-07,0,70,1,3,52018,102.0,3.35,3.25,4.44,0.05,2349.631,115,-1,-1,2167,-1,-1,-1,-6.0
9523,23,2018-07-07,0,94,1,2,50288,99.0,2.82,3.12,4.25,0.12,3206.2690000000002,215,631,10,2095,44,34,63,32.0
11362,8,2018-07-07,0,82,1,1,33693,87.0,3.58,2.83,4.76,0.01,914.113,197,-1,-1,1403,-1,-1,-1,24.0
9755,23,2018-07-07,0,76,1,2,47929,94.0,3.23,3.17,4.55,0.04,7396.052,167,664,9,1997,46,29,74,17.0
8904,22,2018-07-07,0,70,1,3,38850,97.0,3.38,3.12,4.62,0.27,27989.814,165,625,8,1618,43,29,78,10.0
9078,22,2018-07-07,0,70,1,3,50664,99.0,3.01,3.17,4.24,0.1,935405.066,115,601,7,2111,42,21,86,10.0
9758,22,2018-07-07,0,78,1,2,54174,100.0,3.11,2.96,4.49,0.04,3019.9509999999996,184,478,11,2257,33,42,43,2.0
9767,22,2018-07-07,0,74,1,2,44037,85.0,3.11,3.05,4.58,0.03,449779.72799999994,155,592,11,1834,41,28,54,-3.0
9732,23,2018-07-07,0,61,1,2,45809,98.0,3.15,2.93,4.39,0.04,2142.889,134,-1,-1,1908,-1,-1,-1,5.0
4296,5,2018-07-07,0,86,1,3,40515,107.0,3.72,2.91,4.53,0.08,3411.929,198,634,8,1688,44,34,79,5.0
5029,5,2018-07-07,0,90,1,2,38979,103.0,4.14,2.84,4.67,0.04,404576.218,248,373,7,1624,27,78,53,33.0
9201,22,2018-07-07,0,65,1,2,44642,93.0,3.66,3.19,4.47,0.04,8109.609,168,775,17,1860,54,21,46,38.0
11347,8,2018-07-07,0,112,1,1,31370,103.0,3.49,2.88,4.64,0.04,390.84,204,712,13,1294,52,25,55,59.0
9547,22,2018-07-07,0,78,1,2,45419,92.0,3.31,2.99,4.45,0.4,3556.3140000000003,177,715,14,1892,50,29,51,11.0
6237,22,2018-07-07,0,67,1,2,53340,100.0,2.63,2.65,4.42,0.07,41.02,193,751,9,2222,52,28,83,19.0
9679,23,2018-07-07,0,59,1,2,46751,86.0,3.44,2.43,4.3,0.01,3326.594,139,529,11,1258,37,29,48,5.0
11364,8,2018-07-07,0,89,1,1,40388,86.0,3.55,3.21,4.58,0.04,1297.1789999999999,177,555,6,1682,39,37,92,17.0
11132,12,2018-07-07,0,91,1,1,33579,94.0,3.95,2.97,4.73,0.02,122.743,247,547,10,1399,38,44,55,14.0
8825,5,2018-07-07,0,126,1,3,52785,90.0,4.0,3.09,4.61,0.03,4395.417,190,-1,-1,2199,-1,-1,-1,7.0
9693,23,2018-07-07,0,76,1,2,51505,100.0,2.81,2.75,4.31,0.05,1412.537,119,757,11,2146,53,20,69,-8.0
4368,22,2018-07-07,0,83,1,2,55600,101.0,2.55,3.08,4.18,0.11,17338.033,203,730,13,2316,51,24,56,37.0
11269,8,2018-07-07,0,82,1,1,34344,98.0,3.33,2.51,4.37,0.01,3890.452,258,589,6,1431,41,44,98,53.0
11121,8,2018-07-07,0,137,1,1,39253,93.0,3.53,3.24,4.45,0.06,6902.394,283,552,8,1635,38,45,69,46.0
8049,6,2018-07-07,0,75,1,2,41723,87.0,3.42,3.02,4.45,0.58,147.231,205,312,9,1738,22,60,35,27.0
9694,22,2018-07-07,0,77,1,2,66284,99.0,2.83,3.01,4.11,0.11,102093.90699999999,147,667,12,2761,46,26,56,7.0
6265,23,2018-07-07,0,89,1,2,34161,87.0,3.74,3.45,4.59,0.08,15958.793,142,697,7,1423,50,21,100,41.0
9656,5,2018-07-08,0,73,1,2,55997,98.0,2.94,2.86,4.43,0.03,65463.615,136,568,9,2333,41,28,63,15.0
9599,5,2018-07-08,0,155,1,2,41830,101.0,3.26,2.79,4.47,0.01,27289.769,173,856,12,1742,59,23,71,16.0
9734,5,2018-07-08,0,65,1,2,48116,93.0,2.69,3.06,4.43,0.05,11142.943000000001,229,-1,-1,2004,-1,-1,-1,21.0
11132,12,2018-07-08,0,92,1,1,35238,93.0,3.84,2.94,4.71,0.02,208.449,205,592,11,1468,41,36,54,-5.0
11274,8,2018-07-08,0,61,1,1,38185,88.0,3.08,3.19,4.49,0.06,721.107,221,637,13,1591,44,36,49,19.0
9610,5,2018-07-08,0,68,1,2,44198,93.0,3.16,3.14,4.58,0.03,1396.368,168,714,8,1841,50,24,89,20.0
9545,5,2018-07-08,0,68,1,2,38186,90.0,2.91,3.35,4.43,0.05,37844.263999999996,193,-1,-1,1591,-1,-1,-1,-4.0
11497,6,2018-07-08,0,84,1,1,35415,88.0,3.03,3.05,4.41,0.03,194088.635,144,712,10,1475,49,20,71,31.0
11269,8,2018-07-08,0,83,1,1,38045,105.0,3.01,2.73,4.63,0.0,11350.103000000001,216,484,7,1585,34,51,69,8.0
9670,22,2018-07-08,0,72,1,2,41244,94.0,3.3,3.35,4.45,0.05,13458.608999999999,140,703,9,1718,49,21,78,2.0
9562,23,2018-07-08,0,132,1,2,42035,93.0,3.39,3.08,4.57,0.03,6237.349,419,772,10,1751,54,27,77,181.0
9678,5,2018-07-08,0,71,1,2,50380,96.0,3.16,2.78,4.55,0.25,20892.968999999997,248,621,6,2099,43,36,104,40.0
9543,22,2018-07-08,0,64,1,2,46418,99.0,3.16,3.2,4.49,0.05,3380.6459999999997,166,618,9,1934,42,31,69,11.0
9983,6,2018-07-08,0,157,1,1,29311,87.0,3.87,3.3,4.55,0.03,15240.53,155,-1,-1,1221,-1,-1,-1,5.0
11036,8,2018-07-08,0,81,1,1,50731,92.0,2.75,2.88,4.43,0.04,461317.104,171,637,10,2113,44,31,64,20.0
11508,6,2018-07-08,0,77,1,1,43815,92.0,2.86,3.15,4.47,0.06,151007.98,193,-1,-1,1825,-1,-1,-1,16.0
5029,5,2018-07-08,0,91,1,2,37932,100.0,3.71,2.8,4.66,0.01,3372.8720000000003,220,523,6,1580,35,52,87,10.0
8635,23,2018-07-08,0,63,1,3,60268,93.0,3.58,3.03,4.39,0.09,4886.525,121,631,13,2511,44,24,49,-9.0
8185,23,2018-07-08,0,91,1,4,45406,98.0,3.55,3.23,4.46,0.04,9506.051,213,634,6,1891,44,30,106,38.0
9276,5,2018-07-08,0,70,1,2,42434,97.0,3.14,3.53,4.29,0.06,8165.826999999999,199,538,11,1768,37,40,49,29.0
11195,8,2018-07-08,0,136,1,1,44288,95.0,3.06,3.23,4.43,0.06,1629.295,185,603,12,1845,42,31,50,5.0
9774,5,2018-07-08,0,67,1,2,47282,91.0,3.5,2.96,4.69,0.0,1177.606,210,381,7,1970,26,61,54,35.0
11348,8,2018-07-08,0,125,1,1,49420,100.0,2.96,2.59,4.33,0.04,11614.487,216,594,6,1423,41,38,99,7.0
10794,23,2018-07-08,0,61,1,2,45937,107.0,2.55,2.96,4.4,0.05,912.01,198,670,13,1914,47,29,52,21.0
10778,5,2018-07-08,0,99,1,2,43991,89.0,3.61,2.99,4.62,0.01,364754.177,204,-1,-1,1832,-1,-1,-1,15.0
6323,22,2018-07-08,0,133,0,2,14220,0.0,3.71,2.8,4.57,0.0,0.0,137,546,9,592,38,29,61,10.0
5046,10,2018-07-08,0,108,1,2,35814,106.0,3.68,3.47,4.42,0.08,88715.591,170,604,12,1492,42,30,50,16.0
11393,6,2018-07-08,0,60,1,1,51385,102.0,3.56,2.86,4.63,0.06,167.88,239,421,11,2141,29,64,38,18.0
11397,8,2018-07-08,0,77,1,1,29479,85.0,3.34,3.18,4.62,0.02,319.153,163,778,10,1228,54,22,78,9.0
11392,8,2018-07-08,0,86,1,1,40813,94.0,3.05,3.19,4.18,0.15,27227.009,172,505,12,1700,35,37,42,25.0
11102,6,2018-07-08,0,115,1,1,42585,95.0,3.83,2.8,4.5,0.01,9162.202,156,631,11,1774,44,25,57,22.0
6265,23,2018-07-08,0,90,1,2,35854,92.0,3.03,3.39,4.6,0.08,221.30900000000003,511,423,7,1493,30,92,60,373.0
11407,8,2018-07-08,0,110,1,1,40300,98.0,2.83,2.81,4.51,0.07,6251.726,194,802,11,1679,56,24,73,19.0
10761,23,2018-07-08,0,119,1,4,52686,107.0,3.32,2.74,4.57,0.02,3467.368,164,739,10,2195,51,27,74,10.0
2560,22,2018-07-08,0,82,1,3,49262,95.0,2.63,2.84,4.43,0.04,12359.473999999998,144,658,8,2052,46,28,82,-22.0
11095,8,2018-07-08,0,186,1,1,41349,103.0,2.67,2.82,4.25,0.07,68.391,186,769,11,1722,53,25,70,27.0
2282,23,2018-07-08,0,93,1,2,54746,100.0,2.89,2.84,4.51,0.04,3614.099,150,712,12,2281,49,25,59,3.0
4000,22,2018-07-08,0,153,1,2,42624,99.0,3.7,2.99,4.57,0.02,6266.137,139,955,12,1776,64,14,80,21.0
11518,2,2018-07-08,0,49,1,1,32933,105.0,3.13,2.91,4.6,0.01,196.78799999999998,216,438,14,1372,30,55,31,32.0
8059,6,2018-07-08,0,71,1,2,44638,84.0,3.66,3.17,4.76,0.05,3962.78,165,553,9,1859,39,32,61,2.0
9774,5,2018-07-09,0,68,1,2,48512,89.0,3.54,2.96,4.64,0.03,379315.398,241,172,5,2021,12,143,34,29.0
4974,5,2018-07-09,0,100,1,2,16407,109.0,2.85,2.72,4.56,0.01,0.17800000000000002,185,580,7,683,39,33,83,22.0
8591,22,2018-07-09,0,130,1,3,54894,105.0,2.95,3.25,4.17,0.06,1361.444,176,-1,-1,2287,-1,-1,-1,85.0
11186,6,2018-07-09,0,121,1,1,42682,110.0,2.66,2.95,3.94,0.15,44874.532999999996,218,-1,-1,1778,-1,-1,-1,21.0
11195,8,2018-07-09,0,137,1,1,42335,102.0,3.07,3.29,4.33,0.06,6486.340999999999,180,424,14,1763,29,49,30,32.0
6180,22,2018-07-09,0,88,1,2,49434,106.0,2.96,2.94,4.16,0.13,4864.069,148,616,6,2059,47,25,103,17.0
11274,8,2018-07-09,0,62,1,1,37404,89.0,3.24,3.09,4.6,0.04,124738.27,195,685,14,1558,48,30,49,2.0
10772,6,2018-07-09,0,68,1,2,37876,100.0,3.79,2.94,4.81,0.03,514.043,107,520,7,1578,36,24,74,12.0
9523,23,2018-07-09,0,96,1,2,55415,97.0,2.61,3.0,4.42,0.06,941.8889999999999,177,646,8,2308,45,31,81,3.0
10771,5,2018-07-09,0,74,1,2,44338,95.0,3.53,3.13,4.62,0.03,5714.785,167,481,11,1847,32,41,44,19.0
10776,6,2018-07-09,0,114,1,2,40085,101.0,3.87,2.75,4.67,0.0,2449.062,256,487,10,1670,34,50,49,29.0
11470,8,2018-07-09,0,62,1,1,10540,85.0,3.17,2.98,4.32,0.04,29.375999999999998,200,-1,-1,439,-1,-1,-1,-68.0
6237,22,2018-07-09,0,69,1,2,48599,102.0,2.66,2.84,4.07,0.1,56885.308,210,790,11,2024,53,28,72,27.0
9601,22,2018-07-09,0,114,1,2,46036,101.0,3.87,3.03,4.55,0.06,41114.957,147,-1,-1,1918,-1,-1,-1,16.0
8825,5,2018-07-09,0,128,1,3,48167,91.0,3.59,3.11,4.63,0.02,30130.066000000003,177,760,15,2006,53,28,51,7.0
4000,22,2018-07-09,0,154,1,2,45810,98.0,3.65,3.0,4.57,0.0,4497.7970000000005,124,829,12,1908,58,17,69,9.0
11132,12,2018-07-09,0,93,1,1,34187,88.0,3.85,2.83,4.74,0.01,85.506,216,417,5,1424,29,59,83,20.0
11400,8,2018-07-09,0,86,1,1,37718,83.0,3.07,3.06,4.46,0.03,18450.145,151,685,10,1571,48,25,68,7.0
9545,5,2018-07-09,0,69,1,2,38040,88.0,3.24,3.24,4.37,0.07,15100.798,241,-1,-1,1585,-1,-1,-1,18.0
8164,23,2018-07-09,0,93,1,4,50064,103.0,2.79,2.93,4.46,0.04,14256.069,118,787,16,2086,55,20,49,-9.0
11447,8,2018-07-09,0,78,1,1,35433,95.0,3.61,3.33,4.47,0.03,6745.28,185,528,7,1476,37,41,75,8.0
8185,23,2018-07-09,0,92,1,4,44824,106.0,2.84,2.7,3.82,0.04,2290.868,466,579,6,1867,40,48,96,215.0
9543,22,2018-07-09,0,65,1,2,47026,99.0,3.33,3.28,4.57,0.07,16904.415,175,463,9,1959,32,38,51,9.0
11095,8,2018-07-09,0,187,1,1,47372,100.0,3.11,2.7,4.22,0.04,2951.2070000000003,180,592,10,1973,42,35,59,10.0
4989,23,2018-07-09,0,78,1,2,36886,100.0,3.03,3.08,4.39,0.06,249.459,157,726,10,1536,50,22,73,11.0
4977,5,2018-07-09,0,102,1,2,37383,93.0,3.02,3.21,4.47,0.03,451855.666,206,-1,-1,1557,-1,-1,-1,28.0
6385,22,2018-07-09,0,70,1,2,50270,94.0,3.18,2.78,4.71,0.01,325.836,167,577,8,2094,40,34,72,3.0
11421,6,2018-07-09,0,60,1,1,34198,87.0,3.75,2.63,4.73,0.0,5956.621999999999,185,550,13,1424,38,29,42,37.0
8974,22,2018-07-09,0,72,1,3,48944,107.0,3.22,3.3,4.35,0.07,6456.541,126,811,7,2039,59,16,116,8.0
8188,23,2018-07-09,0,109,1,4,37952,88.0,3.15,3.05,4.21,0.06,90991.35,168,-1,-1,1581,-1,-1,-1,8.0
11362,8,2018-07-09,0,84,1,1,33019,91.0,3.5,2.79,4.72,0.0,5069.906,167,607,9,1375,42,28,67,46.0
6323,22,2018-07-09,0,134,1,2,43052,104.0,3.36,2.74,4.53,0.01,40644.352,137,613,10,1793,43,27,61,1.0
10794,23,2018-07-09,0,62,1,2,45684,107.0,2.74,2.8,4.52,0.07,10592.538999999999,184,492,8,1903,34,41,62,12.0
8888,23,2018-07-09,0,134,1,3,56246,108.0,2.29,2.76,4.15,0.07,32734.058999999997,142,775,9,2343,54,20,86,19.0
2293,23,2018-07-09,0,120,1,2,49913,97.0,2.85,2.85,4.54,0.02,8570.38,101,931,31,2079,65,13,30,-20.0
3351,23,2018-07-09,0,63,1,3,58304,99.0,2.84,2.7,4.5,0.04,623734.945,177,760,14,2429,53,24,54,62.0
11139,6,2018-07-09,0,170,1,1,34412,86.0,3.17,2.94,4.6,0.06,69.82300000000001,169,639,10,1433,46,28,64,11.0
9588,5,2018-07-09,0,69,1,2,48202,88.0,3.14,3.23,4.35,0.09,46238.098,258,445,7,2008,32,55,64,4.0
9665,23,2018-07-09,0,123,1,2,47733,98.0,3.32,2.94,4.45,0.08,244906.289,129,772,11,1988,53,21,70,12.0
4974,5,2018-07-10,0,101,1,2,19061,107.0,3.05,2.76,4.57,0.0,224.905,141,-1,-1,794,-1,-1,-1,18.0
11434,6,2018-07-10,0,72,1,1,44668,99.0,2.99,3.05,4.49,0.02,95940.035,138,634,11,1861,44,24,58,13.0
6180,22,2018-07-10,0,89,1,2,47317,107.0,2.92,2.82,4.21,0.12,1166.809,140,772,7,1971,50,21,110,3.0
9562,22,2018-07-10,0,134,1,2,46217,94.0,3.03,3.07,4.61,0.05,120.50299999999999,197,724,11,1925,50,27,66,9.0
6215,5,2018-07-10,0,129,1,2,55247,99.0,2.8,2.83,4.34,0.07,8511.377,212,-1,-1,2301,-1,-1,-1,12.0
9558,5,2018-07-10,0,67,1,2,44457,96.0,3.13,2.8,4.58,0.05,2697.737,317,360,6,1852,25,88,60,114.0
8888,23,2018-07-10,0,135,1,3,44868,129.0,2.62,2.84,4.21,0.08,21627.187,524,463,6,1869,32,83,77,306.0
11461,6,2018-07-10,0,72,1,1,43153,89.0,3.48,2.82,4.68,0.01,7177.941999999999,124,682,8,1798,47,22,85,22.0
8904,22,2018-07-10,0,73,1,3,40182,95.0,3.23,3.03,4.64,0.04,666.806,182,564,6,1674,39,31,94,29.0
9695,23,2018-07-10,0,61,1,2,53785,93.0,3.15,3.2,4.23,0.08,22646.444,178,670,10,1508,47,28,67,2.0
9545,5,2018-07-10,0,70,1,2,41810,92.0,3.53,3.25,4.49,0.08,20844.92,190,309,5,1742,21,74,62,9.0
2282,23,2018-07-10,0,95,1,2,59677,105.0,2.88,2.85,4.54,0.05,2535.127,163,643,11,2486,45,28,58,13.0
8188,23,2018-07-10,0,110,1,4,32812,85.0,3.86,2.91,4.34,0.07,106659.582,287,-1,-1,1367,-1,-1,-1,95.0
11036,8,2018-07-10,0,83,1,1,55069,92.0,2.98,2.77,4.58,0.03,2877.3990000000003,164,478,7,2294,33,46,68,47.0
8318,23,2018-07-10,0,63,1,4,47426,89.0,2.65,2.95,4.59,0.01,2642.408,166,559,10,1976,39,32,56,17.0
9665,23,2018-07-10,0,124,1,2,51172,95.0,3.49,2.92,4.52,0.04,17021.582,133,739,11,2132,51,24,67,19.0
10794,23,2018-07-10,0,63,1,2,48347,100.0,2.77,2.94,4.51,0.07,2177.708,176,703,9,2014,48,29,78,13.0
11030,6,2018-07-10,0,107,1,1,48988,91.0,3.41,3.0,4.58,0.04,7585.776999999999,255,739,12,2041,51,27,62,111.0
11425,8,2018-07-10,0,79,1,1,24315,91.0,3.78,3.07,4.67,0.02,778.0360000000001,188,687,8,1013,48,26,86,40.0
6401,5,2018-07-10,0,55,1,2,48758,99.0,3.2,3.11,4.57,0.04,3411.929,209,655,9,2031,43,32,73,31.0
11102,6,2018-07-10,0,117,1,1,42513,95.0,3.68,2.8,4.62,0.0,6668.065,149,601,9,1771,42,26,67,-4.0
11095,8,2018-07-10,0,188,1,1,48845,99.0,3.24,2.74,4.31,0.04,10789.466999999999,179,736,9,2035,51,25,82,12.0
11421,6,2018-07-10,0,61,1,1,34336,91.0,3.81,2.58,4.77,0.0,599.79,151,685,14,1430,47,26,49,8.0
8053,6,2018-07-10,0,67,1,2,53434,97.0,3.28,3.02,4.72,0.02,159.58700000000002,133,685,12,2226,47,23,57,6.0
6371,5,2018-07-10,0,56,1,2,43022,102.0,2.89,3.27,4.23,0.12,2642.408,142,-1,-1,1792,-1,-1,-1,0.0
8774,23,2018-07-10,0,56,1,3,51277,93.0,2.97,3.02,4.56,0.03,39174.181000000004,133,724,13,2136,50,18,56,-6.0
10772,6,2018-07-10,0,69,1,2,42487,101.0,4.04,2.85,4.77,0.04,414954.071,107,583,11,1770,40,22,53,27.0
2560,22,2018-07-10,0,84,1,3,53296,98.0,2.34,2.79,4.47,0.03,645654.8520000001,211,670,6,2220,47,30,112,21.0
8709,23,2018-07-10,0,58,1,3,57864,104.0,2.59,2.86,4.3,0.06,50234.282999999996,207,712,18,2411,49,29,40,29.0
8724,23,2018-07-10,0,56,1,3,43044,99.0,3.16,2.9,4.66,0.02,35974.913,98,727,11,1793,51,18,66,8.0
9679,23,2018-07-10,0,62,1,2,43642,89.0,3.89,2.67,4.81,0.03,3318.9429999999998,226,406,10,1818,28,49,41,55.0
11269,8,2018-07-10,0,85,1,1,42847,102.0,3.71,2.75,4.66,0.01,3288.5170000000003,188,610,7,1785,42,36,87,-13.0
6265,23,2018-07-10,0,92,1,2,38345,87.0,3.74,3.34,4.71,0.07,144.211,120,739,9,1597,51,17,82,7.0
6280,23,2018-07-10,0,90,1,2,45651,93.0,3.17,2.97,3.98,0.05,39084.09,143,652,10,1902,45,24,65,8.0
8590,23,2018-07-10,0,130,1,3,56094,100.0,3.4,2.97,4.69,0.01,261.216,176,552,8,2337,38,34,69,43.0
11392,8,2018-07-10,0,88,1,1,44190,98.0,3.14,3.0,4.25,0.07,4178.3009999999995,150,702,10,1841,49,25,70,-1.0
11139,6,2018-07-10,0,171,1,1,36570,93.0,3.36,2.93,4.67,0.0,1618.08,165,742,11,1523,49,26,67,4.0
10778,5,2018-07-10,0,101,1,2,49115,95.0,3.68,2.99,4.71,0.0,275.422,192,-1,-1,2046,-1,-1,-1,8.0
9601,22,2018-07-10,0,115,1,2,43640,96.0,3.58,3.08,4.64,0.03,63.386,230,-1,-1,1818,-1,-1,-1,73.0
8635,23,2018-07-10,0,65,1,3,57333,95.0,3.73,3.13,4.34,0.11,1425.606,188,586,10,2388,41,31,59,47.0
11411,6,2018-07-10,0,51,1,1,42197,93.0,2.64,2.97,4.52,0.06,327.34,179,730,16,1758,51,28,46,15.0
9532,22,2018-07-10,0,60,1,2,43737,92.0,3.08,2.87,4.55,0.03,236047.902,199,661,10,1822,46,30,66,22.0
9732,23,2018-07-10,0,64,1,2,49238,101.0,3.15,2.88,4.45,0.03,6854.880999999999,128,736,14,2051,51,21,53,33.0
9789,23,2018-07-10,0,55,1,2,48891,97.0,3.31,2.7,4.7,0.0,155596.702,119,691,11,2037,48,20,63,4.0
9510,22,2018-07-10,0,119,1,2,53249,98.0,2.92,2.78,4.47,0.06,23878.1,201,628,13,2218,44,34,48,13.0
9821,23,2018-07-10,0,61,1,2,53104,92.0,2.86,3.22,4.2,0.08,33113.11,160,583,13,2212,41,31,45,17.0
9075,22,2018-07-10,0,55,1,3,57300,93.0,2.89,3.08,4.36,0.06,1489.36,147,562,9,2387,41,29,62,11.0
9734,5,2018-07-10,0,67,1,2,51801,91.0,2.69,2.96,4.45,0.02,54827.676,257,-1,-1,2158,-1,-1,-1,33.0
11447,8,2018-07-10,0,79,1,1,34422,94.0,3.68,3.34,4.54,0.04,2890.679,180,649,11,1434,45,32,59,20.0
5060,5,2018-07-10,0,73,1,2,31981,93.0,2.78,2.79,4.28,0.0,0.063,158,694,10,679,53,25,69,5.0
