Animal_ID,Group_ID,Date,Dry_Days,Days_in_Milk,Is_Milked,Lactation_Num,Yield (gr),Conductivity,Fat (%),Protein (%),Lactose (%),Blood (%),SCC (*1000/ml),Activity (steps/hour),RestTime (minutes),RestBout (#),ProdRate (gr/hour),RestRatio (%),RestRestlessness,RestPerBout (minutes),ActivityDeviation (%)
8974,22,2018-07-13,0,76,1,3,51732,105.0,3.49,3.14,4.5,0.04,2409.905,157,754,8,2155,57,20,94,35.0
11152,8,2018-07-13,0,80,1,1,45628,108.0,2.91,2.71,4.68,0.02,25061.102000000003,328,345,8,1901,24,91,43,25.0
5061,23,2018-07-13,0,97,1,2,39253,103.0,3.01,3.12,4.21,0.08,13152.247,166,844,14,1635,59,21,60,11.0
10772,6,2018-07-13,0,72,1,2,37297,101.0,3.93,2.87,4.87,0.03,2167.703,110,526,7,1554,37,22,75,18.0
10761,23,2018-07-13,0,124,1,4,51504,110.0,3.34,2.72,4.65,0.0,1244.514,210,643,10,2146,45,33,64,30.0
4000,22,2018-07-13,0,158,1,2,41712,94.0,3.67,2.93,4.5,0.02,6266.137,149,-1,-1,1140,-1,-1,-1,32.0
8865,22,2018-07-13,0,63,1,3,52907,97.0,3.01,2.69,4.48,0.02,709.577,143,817,11,2204,57,19,74,7.0
6256,5,2018-07-13,0,156,1,2,48213,95.0,3.45,2.85,4.54,0.01,699.842,214,655,7,2008,46,31,94,34.0
5106,23,2018-07-13,0,64,1,2,53328,98.0,3.54,2.48,4.65,0.02,30690.218999999997,152,613,11,2222,41,28,56,-4.0
9558,5,2018-07-13,0,70,1,2,42504,91.0,3.51,2.78,4.65,0.02,25703.947999999997,217,-1,-1,1771,-1,-1,-1,17.0
3873,22,2018-07-13,0,167,1,3,47451,91.0,3.39,2.91,4.61,0.0,17218.688000000002,170,631,10,1977,44,26,63,21.0
9562,22,2018-07-14,0,138,1,2,42716,98.0,2.91,3.2,4.48,0.01,57147.859000000004,207,535,8,1779,39,41,67,15.0
8281,23,2018-07-14,0,91,1,4,52329,92.0,3.25,2.81,4.76,0.0,2540.973,92,760,12,2180,53,14,63,0.0
11036,8,2018-07-14,0,87,1,1,47682,93.0,3.02,2.87,4.62,0.02,38459.181000000004,189,420,7,1986,29,54,60,33.0
11338,8,2018-07-14,0,153,1,1,39810,96.0,3.05,2.86,4.65,0.0,6501.299,189,643,6,1658,45,33,107,11.0
9758,22,2018-07-14,0,85,1,2,39599,98.0,2.94,2.85,4.56,0.04,2137.9610000000002,195,516,8,1649,36,39,64,11.0
8774,23,2018-07-14,0,60,1,3,55049,95.0,2.93,3.2,4.56,0.06,239883.355,129,694,12,2293,48,22,58,8.0
9616,5,2018-07-14,0,97,1,2,50936,93.0,3.13,3.0,4.79,0.55,1448.771,206,411,4,2122,29,49,103,20.0
6323,22,2018-07-14,0,139,1,2,15885,98.0,3.69,2.79,4.65,0.0,65.917,135,580,12,0,40,29,48,7.0
11393,6,2018-07-14,0,66,1,1,39808,88.0,3.48,2.69,4.65,0.0,1011.579,234,447,10,1658,32,52,45,8.0
11434,6,2018-07-14,0,76,1,1,47326,99.0,2.87,3.12,4.64,0.02,10447.203000000001,165,633,13,1971,43,28,49,17.0
9789,23,2018-07-14,0,59,1,2,47877,90.0,3.03,2.64,4.68,0.01,1766.0379999999998,138,610,7,1994,42,25,87,22.0
9624,5,2018-07-14,0,63,1,2,46155,98.0,2.81,2.78,4.54,0.02,711.2130000000001,200,-1,-1,1923,-1,-1,-1,37.0
9380,23,2018-07-14,0,60,1,2,43777,90.0,3.57,3.18,4.36,0.08,855.067,118,760,13,1824,52,17,58,15.0
6248,5,2018-07-14,0,129,1,2,42575,98.0,2.81,2.68,4.63,0.01,572796.524,155,550,9,1773,38,33,61,15.0
11436,6,2018-07-14,0,107,1,1,30173,93.0,3.42,3.07,4.69,0.07,227.50900000000001,172,634,14,1257,44,32,45,3.0
9545,5,2018-07-14,0,74,1,2,39136,92.0,3.45,3.17,4.57,0.03,56493.678,258,357,4,1630,27,66,89,30.0
11362,8,2018-07-14,0,89,1,1,36611,90.0,3.27,2.8,4.85,0.0,178.648,174,-1,-1,1525,-1,-1,-1,15.0
4379,22,2018-07-14,0,78,1,2,48849,102.0,3.26,2.67,4.54,0.01,17338.033,160,724,20,2035,49,25,36,27.0
11102,6,2018-07-14,0,121,1,1,41789,94.0,3.55,2.75,4.62,0.0,8053.786,147,511,6,1741,36,33,85,12.0
9532,22,2018-07-14,0,64,1,2,41627,93.0,2.83,2.8,4.6,0.03,9.354,183,654,14,1734,45,31,47,14.0
9705,23,2018-07-14,0,82,1,2,48264,97.0,3.15,2.77,4.7,0.0,11168.628,146,646,10,2011,45,23,65,16.0
6401,5,2018-07-14,0,59,1,2,54093,98.0,3.3,3.1,4.4,0.08,28119.0,219,589,12,2253,41,35,49,44.0
4974,5,2018-07-14,0,105,1,2,35209,106.0,3.27,2.7,4.63,0.01,2792.5440000000003,189,481,9,1467,33,42,53,35.0
4989,23,2018-07-14,0,83,1,2,49395,98.0,2.75,3.06,4.53,0.05,1584.892,166,586,10,2058,42,29,59,22.0
7011,23,2018-07-14,0,102,1,6,47749,94.0,3.34,3.29,4.54,0.04,51168.195999999996,147,619,8,1989,43,26,77,11.0
9734,5,2018-07-14,0,71,1,2,52006,95.0,2.64,2.87,4.57,0.01,11481.534,243,553,13,2166,42,41,43,14.0
9706,5,2018-07-14,0,79,1,2,43106,93.0,3.6,2.54,4.8,0.01,1172.194,366,316,6,1796,23,116,53,47.0
8865,22,2018-07-14,0,64,1,3,55661,97.0,3.02,2.71,4.55,0.02,810961.798,147,577,10,2319,44,31,58,27.0
11397,8,2018-07-14,0,83,1,1,28493,86.0,3.38,3.08,4.74,0.0,61.235,146,793,9,1187,55,20,88,-7.0
8164,23,2018-07-14,0,98,1,4,50956,101.0,2.75,3.0,4.46,0.03,3899.42,162,748,13,2123,52,25,58,18.0
6208,5,2018-07-14,0,99,1,2,44315,93.0,3.39,3.0,4.79,0.04,80.723,224,526,9,1846,37,45,58,62.0
8888,23,2018-07-14,0,139,1,3,61869,117.0,2.44,2.68,4.28,0.07,114287.731,120,784,10,2577,54,18,78,-3.0
11531,6,2018-07-14,0,55,1,1,35033,90.0,3.15,2.9,4.26,0.1,68706.827,333,658,14,1459,50,41,47,60.0
8059,6,2018-07-14,0,77,1,2,45147,90.0,3.61,3.15,4.83,0.14,14723.132,183,481,10,1881,33,42,48,17.0
8926,23,2018-07-14,0,103,1,3,56400,101.0,2.51,3.06,4.42,0.05,3.341,118,-1,-1,2350,-1,-1,-1,5.0
11132,12,2018-07-14,0,98,1,1,35967,91.0,3.94,2.83,4.82,0.02,1241.651,240,465,8,1498,32,52,58,20.0
10761,23,2018-07-14,0,125,1,4,52186,108.0,3.61,2.72,4.65,0.0,387.25699999999995,186,718,10,2174,50,28,72,9.0
8709,23,2018-07-14,0,62,1,3,60701,104.0,2.5,2.97,4.3,0.06,29716.662999999997,215,730,19,2529,51,31,38,24.0
9596,5,2018-07-14,0,105,1,2,57356,88.0,3.1,3.16,4.65,0.03,28510.177000000003,207,-1,-1,2389,-1,-1,-1,47.0
11274,8,2018-07-14,0,67,1,1,36632,95.0,2.96,3.13,4.64,0.04,21.726999999999997,205,421,12,1526,29,57,35,3.0
11432,6,2018-07-14,0,98,1,1,36416,91.0,3.1,2.85,4.59,0.01,993.115,173,504,12,1517,35,41,42,20.0
9670,22,2018-07-14,0,78,1,2,44344,93.0,3.3,3.19,4.59,0.04,1866.379,136,595,8,1847,41,27,74,13.0
9601,22,2018-07-14,0,119,1,2,48042,99.0,3.58,2.92,4.73,0.02,25409.738999999998,175,742,21,2001,52,27,35,12.0
10762,12,2018-07-14,0,106,1,5,40143,99.0,2.37,2.92,4.54,0.03,48194.789000000004,199,192,4,1672,13,118,48,14.0
11472,8,2018-07-14,0,88,1,1,37716,92.0,3.34,2.82,4.59,0.03,6382.632,164,609,7,1571,42,30,87,15.0
6265,23,2018-07-14,0,96,1,2,39930,90.0,3.48,3.33,4.7,0.07,1766.0379999999998,108,733,11,1663,51,18,67,11.0
10778,5,2018-07-14,0,105,1,2,49052,92.0,3.27,3.05,4.62,0.0,233345.822,195,453,7,2043,33,48,65,6.0
5056,5,2018-07-14,0,59,1,2,45611,95.0,3.06,3.05,4.56,0.03,66221.665,219,438,9,1900,29,54,49,58.0
6280,23,2018-07-14,0,94,1,2,49352,98.0,3.44,3.02,4.4,0.07,1221.799,134,622,10,2056,43,26,62,3.0
7614,22,2018-07-14,0,144,1,5,35506,97.0,3.57,2.67,4.58,0.0,17538.803,105,712,13,1479,49,18,55,-1.0
11119,6,2018-07-14,0,178,1,1,41860,93.0,3.28,2.93,4.63,0.01,2103.778,161,634,11,1744,46,27,58,7.0
11364,8,2018-07-14,0,96,1,1,43267,88.0,3.51,3.18,4.68,0.06,3639.1490000000003,173,498,7,1802,35,40,71,23.0
6294,23,2018-07-14,0,96,1,2,44578,99.0,3.46,2.8,4.67,0.0,12274.398000000001,491,295,6,1857,20,123,49,299.0
10771,5,2018-07-14,0,79,1,2,44114,92.0,3.78,3.15,4.66,0.03,31.405,183,538,8,1838,37,34,67,21.0
4296,5,2018-07-14,0,93,1,3,32527,101.0,2.94,2.81,4.66,0.03,9682.779,246,577,13,1355,40,43,44,4.0
11152,8,2018-07-14,0,81,1,1,47019,106.0,3.04,2.82,4.6,0.01,5929.25,281,541,10,1959,37,49,54,4.0
9251,23,2018-07-15,0,102,1,2,47857,95.0,3.11,2.85,4.67,0.0,612.35,119,769,12,1994,53,19,64,-6.0
11430,6,2018-07-15,0,81,1,1,42411,92.0,3.15,2.7,4.56,0.0,337.287,210,394,9,1767,26,61,44,7.0
9605,5,2018-07-15,0,63,1,2,46846,93.0,3.45,2.96,4.73,0.03,8892.008,237,-1,-1,1951,-1,-1,-1,-4.0
9075,22,2018-07-15,0,60,1,3,55933,92.0,2.81,2.99,4.41,0.05,3698.28,145,673,8,2330,47,24,84,1.0
8635,23,2018-07-15,0,70,1,3,58638,92.0,3.58,3.27,4.44,0.08,26302.683999999997,143,664,11,2443,46,25,60,8.0
9821,23,2018-07-15,0,66,1,2,49932,94.0,3.21,3.18,4.29,0.08,1150.8,140,745,18,2080,52,19,41,2.0
11447,8,2018-07-15,0,84,1,1,31079,92.0,3.63,3.24,4.57,0.03,400.866,200,541,11,1294,38,41,49,18.0
8188,23,2018-07-15,0,115,1,4,50050,95.0,3.07,3.02,4.33,0.06,48417.23,157,673,11,2085,47,25,61,-2.0
9543,22,2018-07-15,0,71,1,2,46348,99.0,3.41,3.36,4.44,0.06,12560.298,173,564,7,1931,38,33,81,1.0
181,5,2018-07-15,0,63,1,2,45755,91.0,3.25,3.02,4.58,0.03,2582.261,213,625,10,1906,44,36,62,8.0
6268,5,2018-07-15,0,169,1,2,51010,103.0,3.38,2.87,4.49,0.07,5284.453,151,-1,-1,2125,-1,-1,-1,3.0
9776,22,2018-07-15,0,61,1,2,56051,91.0,2.71,3.11,4.56,0.05,4120.973,117,730,13,2335,51,16,56,22.0
10778,5,2018-07-15,0,106,1,2,50444,90.0,3.75,3.09,4.59,0.0,17538.803,164,751,12,2101,48,24,63,6.0
170,12,2018-07-15,0,90,1,2,40106,92.0,3.02,3.01,4.64,0.01,1811.339,145,457,13,1671,32,34,35,23.0
6401,5,2018-07-15,0,60,1,2,48892,106.0,3.18,3.13,4.47,0.08,9332.548,189,615,11,2037,43,33,56,15.0
11139,6,2018-07-15,0,176,1,1,34434,91.0,3.1,2.92,4.77,0.01,19769.696,173,-1,-1,1434,-1,-1,-1,9.0
11244,6,2018-07-15,0,124,1,1,41535,88.0,3.46,2.89,4.64,0.0,2027.683,177,702,17,1730,49,28,41,5.0
11119,6,2018-07-15,0,179,1,1,39330,94.0,3.09,3.0,4.63,0.01,1039.92,157,850,15,1638,55,19,57,8.0
8888,23,2018-07-15,0,140,1,3,58470,115.0,2.28,2.84,4.25,0.07,120781.321,119,841,12,2436,58,16,70,-12.0
3305,23,2018-07-15,0,97,1,3,59831,93.0,3.21,3.28,4.51,0.04,11246.052,114,826,11,2492,57,18,75,-1.0
9734,5,2018-07-15,0,72,1,2,53315,93.0,2.85,2.84,4.64,0.01,334.965,196,748,14,2221,48,31,53,1.0
11457,10,2018-07-15,0,84,1,1,30945,95.0,3.13,2.91,4.57,0.03,2018.365,123,943,11,1289,66,14,86,-5.0
6371,5,2018-07-15,0,61,1,2,46818,105.0,2.47,3.41,4.11,0.14,5956.621999999999,195,619,8,1950,43,29,77,21.0
8865,22,2018-07-15,0,65,1,3,51053,105.0,2.68,2.59,4.67,0.02,306.902,150,742,12,2127,48,25,62,6.0
9616,5,2018-07-15,0,98,1,2,53270,94.0,3.52,3.14,4.72,0.43,46344.68,159,-1,-1,2219,-1,-1,-1,-1.0
4977,5,2018-07-15,0,108,1,2,55119,93.0,3.02,3.24,4.59,0.01,7498.941999999999,185,-1,-1,2296,-1,-1,-1,11.0
11132,12,2018-07-15,0,99,1,1,34487,94.0,3.88,2.88,4.75,0.02,239.331,263,505,7,1436,35,48,72,12.0
11518,6,2018-07-15,0,56,1,1,32558,98.0,3.65,2.83,4.62,0.02,3935.5029999999997,186,-1,-1,1356,-1,-1,-1,-11.0
9380,23,2018-07-15,0,61,1,2,45276,94.0,3.19,3.27,4.3,0.09,36728.234,122,748,14,1886,51,19,53,13.0
8825,5,2018-07-15,0,134,1,3,49248,99.0,3.08,3.03,4.71,0.02,185353.012,438,-1,-1,2052,-1,-1,-1,175.0
8590,23,2018-07-15,0,135,1,3,50886,99.0,3.48,2.86,4.78,0.01,22594.362,126,625,14,2120,43,24,45,-8.0
8754,5,2018-07-15,0,136,1,3,39173,124.0,2.88,2.8,3.98,0.16,426579.631,265,-1,-1,1632,-1,-1,-1,33.0
11434,6,2018-07-15,0,77,1,1,44532,98.0,2.92,3.1,4.6,0.05,8770.004,150,700,12,1855,49,24,58,1.0
2293,10,2018-07-15,0,126,1,2,46758,102.0,3.2,2.89,4.55,0.04,8810.492,102,979,24,1948,68,11,41,-14.0
11297,6,2018-07-15,0,53,1,1,40470,93.0,3.54,2.83,4.72,0.01,383.707,121,712,14,1686,49,21,51,-23.0
10779,12,2018-07-15,0,61,1,2,47233,92.0,3.2,3.35,4.57,0.06,57411.623,211,309,6,1968,21,74,52,10.0
6256,5,2018-07-15,0,158,1,2,48563,94.0,3.3,2.76,4.55,0.02,623.734,194,661,10,2023,46,28,66,14.0
6320,22,2018-07-15,0,132,1,7,49058,105.0,3.6,3.01,4.26,0.07,6886.52,119,775,10,2044,54,18,78,19.0
9562,22,2018-07-15,0,139,1,2,42184,98.0,3.24,3.12,4.59,0.01,2870.781,212,709,10,1757,49,30,71,6.0
9705,23,2018-07-15,0,83,1,2,54749,97.0,3.38,2.76,4.67,0.0,3435.5809999999997,123,763,10,2281,53,16,76,2.0
11348,8,2018-07-15,0,132,1,1,49509,101.0,3.13,2.65,4.52,0.05,466.659,191,615,8,2062,43,34,77,-4.0
4296,5,2018-07-16,0,95,1,3,39451,107.0,4.13,2.86,4.65,0.04,1037.527,239,583,10,1643,45,35,58,2.0
5046,5,2018-07-16,0,116,1,2,34429,92.0,3.31,3.4,4.53,0.05,706.317,173,-1,-1,1434,-1,-1,-1,-7.0
5106,23,2018-07-16,0,67,1,2,50866,102.0,2.97,2.47,4.52,0.01,24043.63,159,493,10,2119,34,35,49,4.0
9573,22,2018-07-16,0,60,1,2,53101,103.0,2.86,2.93,4.37,0.06,19408.863,154,568,15,2212,39,30,38,23.0
8774,23,2018-07-16,0,62,1,3,52547,98.0,3.12,3.08,4.56,0.02,2654.6040000000003,144,628,12,2189,44,25,52,18.0
9543,22,2018-07-16,0,72,1,2,41703,100.0,3.35,3.36,4.47,0.07,1135.01,175,445,6,1737,31,42,74,3.0
9735,23,2018-07-16,0,67,1,2,37860,97.0,3.43,3.06,4.65,0.03,55080.791,172,616,23,1577,43,27,27,39.0
11338,8,2018-07-16,0,155,1,1,38164,94.0,2.94,2.79,4.73,0.0,5035.0070000000005,203,538,7,1590,37,45,77,11.0
4989,23,2018-07-16,0,85,1,2,49777,98.0,2.88,3.05,4.44,0.03,16368.173,164,595,11,2074,41,30,54,18.0
2293,10,2018-07-16,0,127,1,2,41754,96.0,3.31,2.86,4.54,0.03,741.31,97,979,15,1739,68,11,65,-13.0
11152,8,2018-07-16,0,83,1,1,46162,112.0,2.79,2.87,4.58,0.01,5623.4130000000005,280,348,5,1923,24,80,70,15.0
6320,22,2018-07-16,0,133,1,7,45732,108.0,3.52,3.1,4.31,0.08,7498.941999999999,115,745,8,1905,52,18,93,15.0
4974,5,2018-07-16,0,107,1,2,52328,107.0,3.14,2.71,4.69,0.02,44258.827000000005,201,564,8,2180,39,36,70,11.0
3873,22,2018-07-16,0,170,1,3,44348,91.0,3.3,2.86,4.72,0.0,23878.1,180,-1,-1,1847,-1,-1,-1,18.0
9732,23,2018-07-16,0,70,1,2,47881,96.0,3.27,2.92,4.49,0.04,2223.31,145,760,15,1995,53,19,51,10.0
9679,23,2018-07-16,0,68,1,2,46334,98.0,3.82,2.69,4.74,0.01,149968.359,156,504,12,1930,34,35,42,10.0
9705,23,2018-07-16,0,84,1,2,49724,97.0,3.23,2.77,4.73,0.0,12359.473999999998,131,754,11,2071,51,18,69,7.0
9425,5,2018-07-16,0,99,1,2,43338,93.0,3.47,3.23,4.55,0.02,26853.438,181,-1,-1,1805,-1,-1,-1,11.0
8724,23,2018-07-16,0,62,1,3,41991,100.0,3.23,2.92,4.72,0.0,2349.631,118,562,10,1749,39,26,56,27.0
11447,8,2018-07-16,0,85,1,1,32572,94.0,3.78,3.27,4.57,0.04,2147.8289999999997,200,510,11,1357,35,43,46,16.0
11244,6,2018-07-16,0,125,1,1,39763,93.0,3.44,2.93,4.69,0.0,15452.548999999999,207,637,13,1656,44,34,49,12.0
8185,23,2018-07-16,0,99,1,4,46630,106.0,3.18,3.12,4.61,0.03,15066.069,161,616,8,1942,43,27,77,13.0
11411,6,2018-07-16,0,57,1,1,40881,94.0,3.12,2.97,4.55,0.02,6561.451,210,-1,-1,1703,-1,-1,-1,-12.0
11030,6,2018-07-16,0,113,1,1,48123,102.0,2.88,3.1,4.48,0.04,3198.895,177,462,13,2005,32,43,36,13.0
9596,5,2018-07-16,0,107,1,2,54035,91.0,3.13,3.02,4.61,0.03,2103.778,217,354,5,2251,26,61,71,25.0
11428,6,2018-07-16,0,78,1,1,40082,92.0,3.3,3.06,4.68,0.0,810.96,154,511,12,1670,39,34,43,13.0
11518,6,2018-07-16,0,57,1,1,28054,103.0,3.36,2.7,4.65,0.01,1465.547,178,643,24,1168,45,29,27,-7.0
9558,5,2018-07-16,0,73,1,2,41559,93.0,3.51,2.84,4.6,0.34,64.416,221,477,5,1731,32,46,95,15.0
11297,6,2018-07-16,0,54,1,1,40830,90.0,3.32,2.88,4.74,0.05,4549.88,159,495,13,1701,34,37,38,19.0
7614,22,2018-07-16,0,146,1,5,41901,101.0,3.93,2.67,4.51,0.01,13121.999,110,778,11,1745,56,15,71,20.0
8164,23,2018-07-16,0,100,1,4,47362,99.0,2.76,2.83,4.55,0.03,2404.363,150,805,15,1973,56,21,54,15.0
6371,5,2018-07-16,0,62,1,2,41354,101.0,3.0,3.3,3.93,0.11,184.50099999999998,192,391,9,1723,28,51,43,16.0
8898,23,2018-07-16,0,99,1,3,40526,100.0,4.13,2.86,4.65,0.07,30760.962000000003,163,652,13,1688,45,27,50,6.0
9380,23,2018-07-16,0,62,1,2,45292,100.0,3.61,3.38,4.41,0.08,30831.868,113,709,10,1887,51,18,71,5.0
8627,23,2018-07-16,0,175,1,3,49218,100.0,3.17,2.94,4.76,0.0,63.826,223,634,10,2050,44,39,63,10.0
6265,23,2018-07-16,0,98,1,2,37258,89.0,3.59,3.34,4.68,0.18,4688.133,127,676,12,1057,47,21,56,27.0
11132,12,2018-07-16,0,100,1,1,35440,94.0,3.91,2.81,4.77,0.01,1674.942,242,544,6,1476,38,44,91,1.0
170,12,2018-07-16,0,91,1,2,39720,95.0,3.26,3.15,4.61,0.2,2792.5440000000003,293,379,10,1655,27,61,38,138.0
8709,23,2018-07-16,0,64,1,3,65201,108.0,2.76,2.84,4.26,0.06,22490.557999999997,187,706,20,2716,49,31,35,5.0
9758,22,2018-07-16,0,87,1,2,53297,98.0,3.05,2.91,4.58,0.02,163.305,207,517,9,2220,36,43,57,21.0
11425,6,2018-07-16,0,85,1,1,28927,88.0,3.36,2.97,4.73,0.01,13182.563,219,586,11,1205,38,41,53,-11.0
9345,23,2018-07-16,0,62,1,2,45722,99.0,3.18,3.11,4.62,0.02,56.754,234,691,11,1905,48,29,63,103.0
170,12,2018-07-17,0,92,1,2,35395,89.0,3.36,3.06,4.65,0.02,2213.093,159,522,15,1474,36,29,35,43.0
9849,22,2018-07-17,0,39,1,2,33667,96.0,3.44,3.02,4.89,0.01,328.095,170,724,9,1402,50,28,80,1.0
11132,12,2018-07-17,0,101,1,1,35327,94.0,3.68,2.91,4.77,0.04,441.57,224,564,10,1471,39,41,56,-9.0
9776,22,2018-07-17,0,63,1,2,57484,94.0,2.81,3.21,4.46,0.06,42854.849,96,676,15,2395,48,16,45,3.0
11195,8,2018-07-17,0,145,1,1,37440,93.0,3.16,3.25,4.39,0.05,47533.527,168,550,7,1560,38,34,79,-6.0
9789,23,2018-07-17,0,62,1,2,48480,94.0,3.2,2.74,4.74,0.0,1761.975,162,574,9,2020,40,26,64,38.0
11531,6,2018-07-17,0,58,1,1,32527,92.0,2.98,3.18,4.1,0.08,829.8510000000001,275,691,15,1355,48,37,46,7.0
11136,6,2018-07-17,0,108,1,1,37290,96.0,3.26,2.84,4.54,0.02,6382.632,156,685,11,1553,48,24,62,13.0
9681,12,2018-07-17,0,126,1,2,48172,93.0,3.74,2.82,4.76,0.0,12589.251,170,691,10,2007,48,27,69,-1.0
2293,10,2018-07-17,0,128,1,2,43303,98.0,3.41,2.78,4.62,0.07,4897.788,104,985,13,1804,68,11,76,-1.0
11498,8,2018-07-17,0,59,1,1,44963,102.0,3.18,2.99,4.71,0.03,16292.956,214,631,11,1873,42,40,57,-3.0
9735,23,2018-07-17,0,68,1,2,40593,97.0,3.47,3.15,4.71,0.02,3523.708,139,655,9,1691,46,24,73,46.0
10771,5,2018-07-17,0,82,1,2,47721,90.0,3.56,3.12,4.72,0.02,162.181,179,562,11,1988,39,29,51,16.0
217,23,2018-07-17,0,72,1,3,57445,100.0,2.95,3.17,4.39,0.09,8729.713,159,616,15,2393,43,30,41,-1.0
9821,23,2018-07-17,0,68,1,2,53723,95.0,2.87,3.12,4.32,0.07,3396.2529999999997,146,582,11,2238,40,28,53,-1.0
9734,5,2018-07-17,0,74,1,2,52751,94.0,2.98,2.93,4.51,0.03,22335.721,157,-1,-1,2197,-1,-1,-1,-16.0
9802,6,2018-07-17,0,56,1,2,36810,101.0,3.0,3.06,4.6,0.05,2249.055,177,603,8,1533,41,30,75,-4.0
9755,23,2018-07-17,0,86,1,2,49447,94.0,3.3,3.26,4.59,0.02,4345.102,948,375,8,1481,26,147,47,471.0
11411,6,2018-07-17,0,58,1,1,41866,91.0,2.96,2.91,4.51,0.02,1076.465,226,664,12,1744,44,36,55,-15.0
9345,23,2018-07-17,0,63,1,2,50085,93.0,3.33,3.13,4.64,0.02,116.14399999999999,187,676,10,2086,47,26,68,69.0
11297,6,2018-07-17,0,55,1,1,39092,89.0,3.23,2.86,4.82,0.0,1096.478,115,766,16,1628,53,19,48,-22.0
6323,22,2018-07-17,0,142,1,2,10679,96.0,3.51,2.83,4.61,0.04,449.779,130,667,9,0,46,26,74,-2.0
11458,6,2018-07-17,0,77,1,1,45264,101.0,2.86,2.81,4.67,0.04,25527.016,171,562,11,1886,39,35,51,5.0
11392,8,2018-07-17,0,95,1,1,43553,96.0,2.95,3.18,4.24,0.08,5767.666,142,706,11,1814,49,23,64,-10.0
9596,5,2018-07-17,0,108,1,2,50825,90.0,3.08,3.18,4.6,0.03,3026.913,169,604,9,2117,40,31,67,2.0
6377,22,2018-07-17,0,67,1,2,50143,89.0,3.43,3.24,4.71,0.04,308.318,144,532,11,2089,36,33,48,12.0
8969,22,2018-07-17,0,55,1,3,54521,98.0,3.09,2.84,4.37,0.05,12882.499,178,499,8,2271,35,35,62,38.0
5046,5,2018-07-17,0,117,1,2,39709,97.0,3.45,3.24,4.58,0.05,322.106,205,-1,-1,1654,-1,-1,-1,4.0
4989,23,2018-07-17,0,86,1,2,47967,99.0,2.79,2.97,4.56,0.04,180.301,138,712,11,1998,49,21,65,-5.0
4977,5,2018-07-17,0,110,1,2,36458,91.0,2.9,3.32,4.49,0.03,14723.132,198,782,12,1519,50,29,65,19.0
9487,5,2018-07-17,0,162,1,2,59049,98.0,3.19,2.88,4.45,0.03,2971.6659999999997,178,691,13,2460,48,31,53,3.0
9605,5,2018-07-17,0,65,1,2,36695,96.0,3.71,3.05,4.64,0.39,3.1260000000000003,353,529,8,1528,35,62,66,52.0
6401,5,2018-07-17,0,62,1,2,48741,110.0,3.84,3.13,4.39,0.09,1169.498,180,748,15,2030,49,27,50,1.0
11312,6,2018-07-17,0,69,1,1,25011,84.0,3.12,2.79,4.69,0.0,4355.1179999999995,157,781,13,1042,54,24,60,-20.0
11425,6,2018-07-17,0,86,1,1,25992,87.0,3.53,2.99,4.71,0.01,9885.528,247,561,8,1083,41,39,70,-1.0
9201,22,2018-07-17,0,75,1,2,46471,103.0,3.61,3.18,4.57,0.05,7870.456,182,586,14,1936,41,33,42,21.0
6248,5,2018-07-17,0,132,1,2,45778,96.0,3.16,2.72,4.67,0.0,0.23,160,544,8,1907,39,31,68,18.0
9555,22,2018-07-17,0,55,1,2,54380,100.0,2.45,2.83,4.15,0.05,2884.031,162,658,12,2265,46,25,55,15.0
8188,23,2018-07-17,0,117,1,4,52557,101.0,2.74,2.88,4.47,0.04,40831.943999999996,158,805,12,2189,56,19,67,7.0
6371,5,2018-07-17,0,63,1,2,44304,100.0,3.07,3.32,4.15,0.07,271.019,160,652,11,1321,44,27,59,15.0
8053,6,2018-07-17,0,74,1,2,46293,92.0,3.26,2.94,4.77,0.0,2958.013,83,925,11,1928,64,10,84,-40.0
8375,8,2018-07-17,0,72,1,4,38108,95.0,3.84,3.22,4.71,0.08,3630.78,244,445,7,1587,31,54,64,6.0
9532,22,2018-07-17,0,67,1,2,41539,96.0,3.15,2.84,4.61,0.03,27.039,168,652,11,1730,45,29,59,-3.0
8363,22,2018-07-17,0,131,1,4,50725,110.0,3.12,2.98,4.6,0.05,2387.81,208,556,7,2113,39,44,79,3.0
6215,5,2018-07-17,0,136,1,2,58248,98.0,2.87,2.71,4.34,0.06,9183.322,193,745,10,2427,52,30,74,5.0
11434,6,2018-07-17,0,79,1,1,46541,95.0,3.2,3.13,4.58,0.03,230.674,157,760,13,1939,53,21,58,5.0
11461,6,2018-07-17,0,79,1,1,44544,86.0,3.6,2.78,4.72,0.02,26791.681,109,700,13,1856,49,19,54,-6.0
7154,23,2018-07-17,0,57,1,6,34416,96.0,3.37,3.01,4.66,0.03,314.774,146,817,19,1434,52,20,43,2.0
11412,8,2018-07-17,0,88,1,1,50958,104.0,3.14,2.74,4.52,0.05,41209.73,164,565,20,2123,39,35,28,9.0
11420,8,2018-07-17,0,91,1,1,39944,91.0,3.27,2.78,4.6,0.0,159.58700000000002,158,805,12,1664,56,19,67,13.0
11338,8,2018-07-17,0,156,1,1,37427,95.0,2.75,2.83,4.65,0.01,356451.17,200,600,6,1559,43,36,100,11.0
8627,23,2018-07-17,0,176,1,3,39012,104.0,3.44,2.88,4.8,0.01,1312.1989999999998,187,718,10,1625,50,32,72,2.0
