Animal_ID,Group_ID,Date,Dry_Days,Days_in_Milk,Is_Milked,Lactation_Num,Yield (gr),Conductivity,Fat (%),Protein (%),Lactose (%),Blood (%),SCC (*1000/ml),Activity (steps/hour),RestTime (minutes),RestBout (#),ProdRate (gr/hour),RestRatio (%),RestRestlessness,RestPerBout (minutes),ActivityDeviation (%)
9532,22,2018-07-11,0,61,1,2,39900,97.0,3.29,2.73,4.7,0.02,1892.3429999999998,159,757,10,1662,53,25,76,7.0
9510,22,2018-07-11,0,120,1,2,49955,96.0,3.04,2.72,4.61,0.03,13396.761999999999,190,742,12,2081,52,27,62,12.0
5060,5,2018-07-11,0,74,1,2,55774,95.0,2.59,2.76,4.6,0.0,7063.175,174,826,13,2323,53,24,64,9.0
9601,22,2018-07-11,0,116,1,2,50026,95.0,3.94,2.97,4.66,0.03,250.611,191,829,21,2084,60,25,39,38.0
6294,23,2018-07-11,0,93,1,2,44035,98.0,3.58,2.77,4.64,0.01,2269.864,142,451,10,1834,31,36,45,20.0
10762,12,2018-07-11,0,103,1,5,40372,105.0,2.71,2.88,4.56,0.04,1823.896,176,529,5,1682,37,38,106,6.0
9706,5,2018-07-11,0,76,1,2,46129,96.0,3.58,2.67,4.73,0.0,9705.099,280,454,8,1922,34,68,57,8.0
11400,8,2018-07-11,0,88,1,1,37750,84.0,3.01,3.04,4.56,0.02,1438.7979999999998,159,577,13,1572,40,32,44,22.0
6296,22,2018-07-11,0,179,1,2,42473,85.0,4.16,3.21,4.74,0.03,7430.188,183,673,11,1769,48,32,61,4.0
11269,8,2018-07-11,0,86,1,1,41816,103.0,3.82,2.76,4.66,0.01,18793.175,247,646,6,1742,45,36,108,16.0
7999,5,2018-07-11,0,76,1,2,50198,92.0,3.0,3.0,4.53,0.01,2612.16,163,637,10,2091,46,28,64,21.0
11362,8,2018-07-11,0,86,1,1,36796,87.0,3.39,2.78,4.82,0.0,10280.164,228,523,10,1533,36,42,52,35.0
9742,5,2018-07-11,0,76,1,2,40592,86.0,3.35,3.13,4.7,0.01,15559.653,154,544,8,1691,38,32,68,11.0
10778,5,2018-07-11,0,102,1,2,34766,93.0,4.11,3.08,4.64,0.0,835.602,553,-1,-1,1448,-1,-1,-1,214.0
6256,5,2018-07-12,0,155,1,2,49384,95.0,3.6,2.84,4.5,0.02,6698.849,239,697,6,2057,51,26,116,108.0
11186,6,2018-07-12,0,124,1,1,44212,106.0,2.46,2.7,4.2,0.09,3580.9629999999997,208,667,9,1842,46,32,74,19.0
7011,23,2018-07-12,0,100,1,6,49816,93.0,3.51,3.39,4.55,0.03,301300.665,129,741,9,2075,51,19,82,3.0
11139,6,2018-07-12,0,173,1,1,35102,90.0,3.12,2.91,4.68,0.0,13489.632,158,745,11,1462,54,24,68,-1.0
10794,23,2018-07-12,0,65,1,2,44392,95.0,2.8,2.91,4.57,0.04,9549.926,193,670,12,1849,46,29,56,18.0
9670,22,2018-07-12,0,76,1,2,42132,96.0,3.46,3.27,4.52,0.03,8128.302,137,729,12,1755,49,22,61,15.0
11432,6,2018-07-12,0,96,1,1,36902,91.0,3.42,2.92,4.6,0.02,89536.505,172,622,15,1537,43,31,41,31.0
9732,23,2018-07-12,0,66,1,2,49796,100.0,3.21,2.77,4.48,0.05,16143.591999999999,143,-1,-1,2074,-1,-1,-1,42.0
10771,5,2018-07-12,0,77,1,2,37573,88.0,3.36,3.14,4.71,0.04,696.6260000000001,152,598,11,1565,40,30,54,15.0
11195,8,2018-07-12,0,140,1,1,42514,98.0,3.52,3.14,4.52,0.04,16826.734,701,727,10,1771,51,36,73,427.0
10776,6,2018-07-12,0,117,1,2,37773,93.0,4.2,2.8,4.81,0.0,4786.299,231,613,13,1573,43,38,47,11.0
11430,6,2018-07-12,0,78,1,1,46315,93.0,2.86,2.7,4.63,0.0,642.687,212,453,7,1929,31,53,65,13.0
6280,23,2018-07-12,0,92,1,2,45174,95.0,3.67,3.15,4.44,0.05,3881.5009999999997,155,772,13,1347,54,21,59,16.0
11470,8,2018-07-12,0,65,1,1,37549,85.0,3.81,2.83,4.52,0.23,8336.811,284,640,13,1564,44,41,49,29.0
6294,23,2018-07-12,0,94,1,2,47718,97.0,3.61,2.91,4.72,0.0,119.949,145,610,9,1988,42,23,68,26.0
9706,5,2018-07-12,0,77,1,2,45826,92.0,3.49,2.68,4.71,0.01,12589.251,303,535,10,1909,34,64,54,20.0
9201,22,2018-07-12,0,70,1,2,48524,96.0,3.89,3.09,4.56,0.05,276.694,361,625,11,2021,43,30,57,133.0
9345,23,2018-07-12,0,58,1,2,42214,99.0,3.29,3.14,4.57,0.04,4159.105,128,805,8,1758,56,17,101,13.0
9776,22,2018-07-12,0,58,1,2,55516,92.0,3.05,3.21,4.4,0.05,34593.94,94,802,12,2313,57,12,67,-2.0
9610,5,2018-07-12,0,72,1,2,51831,98.0,3.11,3.04,4.67,0.02,4677.352,173,583,6,2159,41,35,97,41.0
8724,23,2018-07-12,0,58,1,3,43101,101.0,3.05,2.94,4.68,0.0,7498.941999999999,105,664,9,1795,46,19,74,22.0
6265,23,2018-07-12,0,94,1,2,37369,88.0,3.37,3.28,4.74,0.06,461.31699999999995,103,724,11,1557,50,19,66,2.0
6296,22,2018-07-12,0,180,1,2,43546,89.0,3.64,3.2,4.72,0.01,243.22,157,868,13,1814,56,21,67,-10.0
11425,8,2018-07-12,0,81,1,1,29170,94.0,3.87,2.9,4.67,0.01,72945.73599999999,509,607,7,1215,42,63,87,256.0
8185,23,2018-07-12,0,95,1,4,45906,101.0,3.36,3.11,4.62,0.02,37239.179,133,751,7,1912,52,19,107,-9.0
11411,6,2018-07-12,0,53,1,1,35909,93.0,2.76,2.96,4.41,0.04,11803.207,430,571,13,1496,40,64,44,167.0
5106,23,2018-07-12,0,63,1,2,53407,101.0,3.27,2.54,4.64,0.01,1741.807,167,543,11,2225,38,33,49,7.0
3305,23,2018-07-12,0,94,1,3,57671,93.0,3.29,3.2,4.45,0.06,285.101,137,787,15,2402,55,22,52,6.0
11132,12,2018-07-12,0,96,1,1,34167,87.0,4.27,2.92,4.75,0.02,206063.052,227,510,8,1423,35,45,64,1.0
8865,22,2018-07-12,0,62,1,3,38805,97.0,3.06,2.7,4.52,0.02,8356.028,168,655,9,1616,46,26,73,27.0
6385,22,2018-07-12,0,73,1,2,52448,97.0,3.33,2.92,4.73,0.0,12050.355,182,510,7,2185,35,41,73,17.0
8164,23,2018-07-12,0,96,1,4,46798,101.0,2.77,2.91,4.4,0.05,46238.098,199,693,14,1949,48,26,50,47.0
11498,8,2018-07-12,0,54,1,1,43932,104.0,3.39,2.94,4.62,0.05,7430.188,207,616,13,1830,43,40,47,4.0
11508,6,2018-07-12,0,81,1,1,34345,92.0,3.82,2.99,4.56,0.02,2612.16,304,-1,-1,1431,-1,-1,-1,160.0
9545,5,2018-07-12,0,72,1,2,37183,92.0,3.22,3.25,4.49,0.05,1202.264,213,589,6,1549,41,35,98,2.0
4974,5,2018-07-12,0,103,1,2,36643,105.0,3.08,2.71,4.58,0.0,6.7139999999999995,141,-1,-1,794,-1,-1,-1,10.0
8926,23,2018-07-12,0,101,1,3,54299,102.0,2.78,3.0,4.41,0.05,15523.868999999999,166,739,11,2262,51,21,67,38.0
11362,8,2018-07-12,0,87,1,1,38391,88.0,3.5,2.79,4.76,0.0,48865.25,188,672,12,1599,47,25,56,59.0
7999,5,2018-07-12,0,77,1,2,51402,92.0,3.08,3.05,4.55,0.02,1618.08,174,697,11,2141,46,30,63,21.0
9532,22,2018-07-12,0,62,1,2,40776,93.0,3.27,2.81,4.63,0.01,8241.379,180,592,8,1699,41,38,74,15.0
8888,23,2018-07-12,0,137,1,3,56268,104.0,2.69,2.91,4.19,0.08,4841.723,147,865,10,2344,60,16,86,17.0
9665,23,2018-07-12,0,126,1,2,51300,94.0,3.53,2.94,4.6,0.02,2228.435,133,736,13,2137,51,24,57,21.0
9705,23,2018-07-12,0,80,1,2,49832,96.0,3.5,2.8,4.69,0.05,16255.486,141,739,10,2076,51,19,74,18.0
11354,8,2018-07-12,0,87,1,1,48251,95.0,3.24,2.99,4.65,0.02,7816.28,219,517,6,2010,36,48,86,12.0
9624,5,2018-07-12,0,61,1,2,51678,101.0,2.82,2.71,4.56,0.02,68548.817,133,637,7,2153,46,27,91,-6.0
6237,22,2018-07-12,0,72,1,2,57042,99.0,3.01,2.83,4.41,0.08,66988.493,178,709,8,2376,49,30,89,7.0
170,12,2018-07-12,0,87,1,2,34677,92.0,3.29,3.14,4.68,0.02,95.94,110,697,14,1444,49,18,50,0.0
9789,23,2018-07-12,0,57,1,2,48834,91.0,3.39,2.73,4.72,0.0,167.109,115,624,10,2034,43,21,62,-2.0
11461,6,2018-07-12,0,74,1,1,43408,91.0,3.38,2.87,4.71,0.06,583.444,126,582,8,1808,40,24,73,12.0
8826,23,2018-07-12,0,177,1,3,47225,101.0,3.07,2.76,4.44,0.05,41686.927,170,451,11,1967,31,40,41,9.0
6401,5,2018-07-12,0,57,1,2,53404,95.0,3.54,3.03,4.64,0.05,42072.669,187,724,13,2225,47,27,56,15.0
9734,5,2018-07-12,0,69,1,2,51737,97.0,2.86,2.88,4.51,0.04,15776.111,431,-1,-1,2155,-1,-1,-1,129.0
11102,6,2018-07-12,0,119,1,1,36031,105.0,3.91,2.81,4.44,0.02,38194.407,193,262,6,1501,19,74,44,18.0
9626,23,2018-07-12,0,109,1,2,46986,92.0,3.57,2.81,4.65,0.01,10889.305,240,358,6,1957,24,66,60,39.0
11360,8,2018-07-12,0,80,1,1,29739,90.0,3.55,2.84,4.48,0.05,8016.776999999999,182,-1,-1,1239,-1,-1,-1,4.0
9425,5,2018-07-13,0,96,1,2,43115,93.0,3.61,3.25,4.48,0.03,2588.2129999999997,189,328,6,1796,23,65,55,23.0
181,5,2018-07-13,0,61,1,2,46333,95.0,3.62,3.24,4.37,0.07,4226.685,224,549,6,1930,38,43,92,23.0
11132,12,2018-07-13,0,97,1,1,33649,90.0,4.01,2.83,4.75,0.02,188799.14399999997,294,451,5,1402,31,57,90,29.0
6385,22,2018-07-13,0,74,1,2,52283,98.0,3.36,2.85,4.78,0.01,5482.767,199,538,10,2178,38,36,54,51.0
6280,23,2018-07-13,0,93,1,2,44940,93.0,3.35,3.17,4.38,0.05,8851.155999999999,155,649,9,1872,45,25,72,14.0
11430,6,2018-07-13,0,79,1,1,47050,93.0,3.04,2.64,4.68,0.03,18836.495,224,373,10,1960,26,64,37,15.0
9276,5,2018-07-13,0,75,1,2,41028,100.0,3.01,3.45,4.38,0.05,340.408,183,610,9,1709,41,35,68,33.0
11421,6,2018-07-13,0,64,1,1,44741,97.0,3.9,2.71,4.83,0.01,170.608,197,574,14,1864,39,34,41,20.0
9742,5,2018-07-13,0,78,1,2,44111,87.0,3.36,3.06,4.66,0.01,368128.96,191,-1,-1,1837,-1,-1,-1,33.0
4381,22,2018-07-13,0,77,1,2,50759,96.0,3.09,2.87,4.69,0.06,22855.998,146,661,14,2114,45,24,47,13.0
9734,5,2018-07-13,0,70,1,2,52263,98.0,2.66,2.71,4.68,0.02,1737.799,498,417,6,2177,29,103,70,149.0
8188,23,2018-07-13,0,113,1,4,43151,91.0,2.79,3.01,4.1,0.07,16481.624,194,859,12,1797,55,19,72,27.0
11036,8,2018-07-13,0,86,1,1,48234,94.0,3.28,2.84,4.54,0.03,2904.0209999999997,177,376,9,2009,26,55,42,10.0
9626,23,2018-07-13,0,110,1,2,45637,93.0,3.54,2.7,4.7,0.01,29991.641,175,522,4,1901,38,32,130,7.0
11139,6,2018-07-13,0,174,1,1,37079,93.0,3.23,2.87,4.74,0.02,18197.018,212,688,10,1544,46,31,69,28.0
9616,5,2018-07-13,0,96,1,2,49956,94.0,3.38,3.06,4.7,0.14,2546.831,215,403,9,2081,28,56,45,30.0
11428,6,2018-07-13,0,75,1,1,40724,91.0,3.38,3.05,4.64,0.01,1367.729,180,511,13,1696,36,38,39,18.0
2293,10,2018-07-13,0,124,1,2,42512,102.0,3.18,2.77,4.52,0.07,13803.838,106,928,21,1771,60,15,44,-17.0
10800,12,2018-07-13,0,62,1,2,47074,91.0,3.17,3.31,4.33,0.08,8072.351,183,399,7,1961,28,43,57,23.0
6320,22,2018-07-13,0,130,1,7,43432,105.0,2.79,3.1,4.33,0.07,390.84,111,-1,-1,1809,-1,-1,-1,0.0
11472,8,2018-07-13,0,87,1,1,36991,101.0,3.4,2.85,4.58,0.03,412097.30100000004,158,595,8,1541,42,30,74,10.0
11400,8,2018-07-13,0,90,1,1,36944,87.0,2.97,3.02,4.59,0.0,15922.091999999999,150,717,18,1539,50,26,40,21.0
8059,6,2018-07-13,0,76,1,2,43977,90.0,3.49,3.17,4.89,0.01,2202.926,158,481,7,1832,34,38,69,10.0
9610,5,2018-07-13,0,73,1,2,50542,99.0,2.81,3.03,4.69,0.02,1887.991,212,-1,-1,2105,-1,-1,-1,41.0
2531,22,2018-07-13,0,63,1,3,51862,111.0,2.61,2.82,4.35,0.03,770.903,154,631,10,2160,44,27,63,7.0
11425,8,2018-07-13,0,82,1,1,26984,99.0,3.92,3.05,4.68,0.06,98.17399999999999,267,760,9,1124,53,31,84,55.0
8164,23,2018-07-13,0,97,1,4,65481,105.0,2.74,3.06,4.47,0.04,1485.935,124,709,15,2728,49,24,47,-4.0
11338,8,2018-07-13,0,152,1,1,37611,95.0,2.96,2.76,4.72,0.0,49.431000000000004,207,646,7,1567,45,33,92,22.0
5029,5,2018-07-13,0,96,1,2,42390,107.0,3.56,2.66,4.72,0.01,99311.545,281,256,6,1766,18,117,43,36.0
10794,23,2018-07-13,0,66,1,2,46740,96.0,2.74,2.84,4.56,0.12,1592.2089999999998,204,712,9,1947,48,28,79,18.0
8694,23,2018-07-13,0,131,1,3,45413,92.0,3.41,3.08,4.62,0.02,305.492,220,505,6,1892,35,46,84,16.0
9078,22,2018-07-13,0,76,1,3,48279,109.0,2.96,3.04,4.36,0.11,28973.428,110,721,8,2011,50,17,90,6.0
11508,6,2018-07-13,0,82,1,1,39393,91.0,3.18,3.13,4.52,0.02,202.301,166,-1,-1,1641,-1,-1,-1,-1.0
6268,5,2018-07-13,0,167,1,2,51186,106.0,3.07,2.85,4.57,0.07,17701.095,186,-1,-1,2132,-1,-1,-1,17.0
9562,22,2018-07-13,0,137,1,2,42371,97.0,2.94,3.11,4.57,0.03,215.774,219,663,11,1765,46,36,60,20.0
9510,22,2018-07-13,0,122,1,2,51575,98.0,2.79,2.81,4.58,0.04,37497.29,196,700,12,2148,49,29,58,12.0
9821,23,2018-07-13,0,64,1,2,44101,92.0,2.63,3.2,4.13,0.08,134896.323,148,643,11,1837,45,25,58,-2.0
2560,22,2018-07-13,0,87,1,3,51961,95.0,2.71,2.79,4.56,0.02,638263.934,205,649,7,2165,45,33,93,35.0
8825,5,2018-07-13,0,132,1,3,53620,92.0,3.79,2.88,4.82,0.02,16292.956,159,745,16,2234,56,24,47,3.0
8904,22,2018-07-13,0,76,1,3,41093,94.0,3.43,2.97,4.73,0.57,12133.891000000001,164,577,16,1712,40,30,36,4.0
11498,8,2018-07-13,0,55,1,1,43276,106.0,3.32,3.0,4.63,0.03,145.545,253,480,8,1803,33,56,60,3.0
3351,23,2018-07-13,0,67,1,3,57321,98.0,2.82,2.65,4.5,0.03,4092.6059999999998,186,766,13,2388,53,23,59,51.0
9251,23,2018-07-13,0,100,1,2,47371,94.0,2.95,2.82,4.78,0.0,1940.886,135,832,13,1973,58,17,64,14.0
9679,23,2018-07-13,0,65,1,2,43922,91.0,3.92,2.7,4.78,0.01,402716.609,128,544,9,1830,38,29,60,-1.0
11186,6,2018-07-13,0,125,1,1,41825,109.0,2.55,2.7,4.05,0.15,4275.629,212,598,7,1742,42,37,85,14.0
8774,23,2018-07-13,0,59,1,3,50511,95.0,2.54,3.08,4.58,0.03,70.794,149,577,11,2104,40,30,52,26.0
4974,5,2018-07-13,0,104,1,2,17362,108.0,3.36,2.65,4.69,0.0,20.941,245,-1,-1,723,-1,-1,-1,43.0
11354,8,2018-07-13,0,88,1,1,46334,93.0,3.22,2.96,4.54,0.01,4036.453,230,486,9,1930,34,58,54,16.0
11436,6,2018-07-13,0,106,1,1,29940,100.0,2.89,3.11,4.64,0.02,1188.501,226,631,12,1247,44,34,53,49.0
8888,23,2018-07-13,0,138,1,3,57017,115.0,2.54,2.79,4.23,0.07,48528.835,148,772,10,2375,54,22,77,6.0
11432,6,2018-07-13,0,97,1,1,35857,92.0,3.1,2.85,4.67,0.02,68076.964,188,637,10,1494,44,29,64,14.0
9596,5,2018-07-13,0,104,1,2,50788,89.0,3.02,3.07,4.64,0.03,343.55800000000005,213,-1,-1,2116,-1,-1,-1,30.0
9532,22,2018-07-13,0,63,1,2,36870,93.0,2.93,2.87,4.61,0.02,3741.105,186,691,9,1536,48,27,77,6.0
11297,6,2018-07-13,0,51,1,1,37740,90.0,3.21,2.85,4.73,0.04,4130.476,185,499,14,1572,35,37,36,15.0
11186,6,2018-07-14,0,126,1,1,43896,109.0,2.77,2.79,4.22,0.11,12473.84,160,-1,-1,1829,-1,-1,-1,1.0
8826,23,2018-07-14,0,179,1,3,46954,104.0,2.87,2.8,4.32,0.04,1238.796,139,558,16,1956,39,29,35,-3.0
9078,22,2018-07-14,0,77,1,3,52868,106.0,2.81,2.99,4.22,0.1,14256.069,123,-1,-1,2202,-1,-1,-1,32.0
9626,23,2018-07-14,0,111,1,2,48700,98.0,3.57,2.77,4.68,0.0,34914.049,163,640,7,2029,43,31,91,-5.0
9732,23,2018-07-14,0,68,1,2,49927,97.0,3.18,2.88,4.51,0.03,71779.42,156,-1,-1,2080,-1,-1,-1,25.0
11412,8,2018-07-14,0,85,1,1,46618,101.0,3.08,2.8,4.48,0.02,5236.002,183,498,14,1942,35,41,36,16.0
5046,5,2018-07-14,0,114,1,2,37468,86.0,3.81,3.29,4.68,0.03,2818.381,186,-1,-1,1561,-1,-1,-1,2.0
4368,22,2018-07-14,0,90,1,2,53647,101.0,2.62,2.89,4.44,0.09,4168.692,184,538,12,2235,37,40,45,20.0
8318,23,2018-07-14,0,67,1,4,49496,90.0,3.35,2.93,4.67,0.01,7079.456,155,598,12,2062,42,29,50,0.0
10800,12,2018-07-14,0,63,1,2,47149,94.0,3.18,3.29,4.41,0.07,13001.691,170,316,5,1964,23,57,63,14.0
9665,23,2018-07-14,0,128,1,2,46362,96.0,3.02,3.04,4.57,0.03,3184.199,134,724,10,1931,50,23,72,8.0
11487,6,2018-07-14,0,78,1,1,39841,86.0,3.64,2.77,4.78,0.0,3828.2490000000003,156,523,30,1660,36,33,17,22.0
11271,8,2018-07-14,0,92,1,1,33730,89.0,3.25,3.21,4.67,0.02,10914.406,233,469,12,1405,33,62,39,0.0
3305,23,2018-07-14,0,96,1,3,60555,93.0,2.75,3.12,4.55,0.06,739.605,121,910,14,2523,58,17,65,-3.0
9702,23,2018-07-14,0,69,1,2,44283,90.0,4.0,2.9,4.74,0.02,155596.702,124,775,11,1845,54,18,70,23.0
9742,5,2018-07-14,0,79,1,2,43287,91.0,3.17,3.06,4.69,0.01,133.967,183,553,7,1803,38,33,79,22.0
6377,22,2018-07-14,0,64,1,2,47294,93.0,2.79,3.19,4.78,0.04,19543.389,155,589,9,1970,41,28,65,32.0
11461,6,2018-07-14,0,76,1,1,44478,91.0,3.38,2.86,4.73,0.04,258225.842,138,700,9,1853,49,21,78,21.0
3873,22,2018-07-14,0,168,1,3,45511,102.0,3.3,2.89,4.68,0.02,6180.161999999999,518,430,5,1896,30,91,86,255.0
6385,22,2018-07-14,0,75,1,2,53418,95.0,3.17,2.75,4.76,0.01,11117.317,170,607,8,2225,42,31,76,7.0
9543,22,2018-07-14,0,70,1,2,47932,101.0,3.28,3.2,4.52,0.05,1694.338,172,550,9,1997,38,34,61,1.0
170,12,2018-07-14,0,89,1,2,38932,94.0,2.97,3.07,4.64,0.01,8452.789,128,522,12,1622,36,27,44,8.0
11354,8,2018-07-14,0,89,1,1,46474,92.0,3.0,2.88,4.68,0.01,8749.835,215,556,10,1936,39,46,56,4.0
4000,22,2018-07-14,0,159,1,2,50647,97.0,3.33,2.94,4.65,0.01,680.7689999999999,119,-1,-1,2110,-1,-1,-1,1.0
11244,6,2018-07-14,0,123,1,1,26946,89.0,3.33,2.88,4.64,0.0,181.551,202,604,14,1123,42,36,43,16.0
2293,10,2018-07-14,0,125,1,2,48090,90.0,3.15,2.85,4.57,0.07,341.97900000000004,100,935,20,2003,65,14,47,-22.0
9558,5,2018-07-14,0,71,1,2,44164,92.0,3.4,2.84,4.64,0.0,6025.592,199,282,4,1840,24,68,70,33.0
11428,6,2018-07-14,0,76,1,1,38429,92.0,3.2,3.09,4.64,0.01,5284.453,150,625,18,1601,43,27,35,-4.0
8185,23,2018-07-14,0,97,1,4,45896,98.0,3.32,3.12,4.62,0.02,11857.684,166,496,8,1912,34,40,62,24.0
9695,23,2018-07-14,0,65,1,2,52639,90.0,2.98,3.18,4.36,0.05,62.95,187,604,12,2193,42,35,50,11.0
11447,8,2018-07-14,0,83,1,1,29866,91.0,3.7,3.2,4.61,0.03,6668.065,174,583,9,1244,41,35,65,-1.0
8898,23,2018-07-14,0,97,1,3,39384,101.0,3.86,2.84,4.75,0.07,22490.557999999997,157,634,11,1641,44,29,58,-1.0
8904,22,2018-07-14,0,77,1,3,49182,97.0,3.48,2.93,4.68,0.14,2837.9190000000003,187,513,10,2049,36,37,51,27.0
11400,8,2018-07-14,0,91,1,1,36086,88.0,2.97,3.15,4.58,0.02,65463.615,138,664,16,1503,46,24,42,9.0
8049,6,2018-07-14,0,82,1,2,38434,91.0,3.6,3.28,4.77,0.03,7906.781,202,391,7,1601,26,56,56,26.0
11425,6,2018-07-14,0,83,1,1,25611,91.0,3.72,2.9,4.78,0.0,2460.366,383,490,6,1067,34,63,82,85.0
9776,22,2018-07-14,0,60,1,2,54397,97.0,2.93,3.17,4.42,0.03,4528.977,98,874,11,2266,60,12,79,2.0
9605,5,2018-07-14,0,62,1,2,47457,99.0,3.39,2.96,4.76,0.02,159.22,256,351,3,1977,25,76,117,8.0
10776,6,2018-07-14,0,119,1,2,42150,94.0,3.94,2.84,4.72,0.02,1905.461,227,423,16,1756,29,61,26,2.0
8590,23,2018-07-14,0,134,1,3,52951,100.0,3.52,2.96,4.66,0.02,2710.192,155,501,10,2206,35,37,50,25.0
9251,23,2018-07-14,0,101,1,2,49499,93.0,2.86,2.84,4.71,0.0,2233.572,158,739,12,2062,51,22,62,23.0
9276,5,2018-07-14,0,76,1,2,42691,98.0,3.28,3.4,4.41,0.06,34435.007000000005,180,-1,-1,1778,-1,-1,-1,17.0
11269,8,2018-07-14,0,89,1,1,42206,100.0,3.46,2.73,4.76,0.0,1548.816,228,490,7,1758,34,52,70,5.0
8591,22,2018-07-14,0,135,1,3,49942,104.0,2.75,3.0,4.27,0.08,1247.384,172,799,15,2080,56,22,53,42.0
11139,6,2018-07-14,0,175,1,1,36408,87.0,3.27,2.93,4.69,0.0,2679.1679999999997,180,-1,-1,1053,-1,-1,-1,25.0
11470,8,2018-07-14,0,67,1,1,36351,90.0,3.9,2.53,4.0,0.45,469894.034,254,577,12,1514,38,46,48,10.0
9610,5,2018-07-14,0,74,1,2,53537,98.0,3.1,2.99,4.67,0.02,2437.811,208,-1,-1,2230,-1,-1,-1,56.0
11297,6,2018-07-14,0,52,1,1,42197,94.0,3.2,2.83,4.83,0.0,2917.428,145,616,15,1758,43,27,41,3.0
11392,8,2018-07-14,0,92,1,1,43060,101.0,3.21,2.83,4.46,0.1,1399.5870000000002,176,432,11,1794,30,45,39,9.0
9679,23,2018-07-14,0,66,1,2,41896,102.0,3.76,2.77,4.71,0.01,372.39099999999996,139,616,18,1745,43,28,34,5.0
8583,22,2018-07-14,0,63,1,3,40981,102.0,3.55,2.87,4.51,0.05,36391.492,118,478,3,1707,34,25,159,-8.0
2531,22,2018-07-14,0,64,1,3,51912,98.0,2.86,2.83,4.41,0.06,2766.941,158,598,10,2163,42,31,60,15.0
10772,6,2018-07-14,0,73,1,2,35690,106.0,4.2,2.98,4.72,0.05,7311.388000000001,108,456,5,1487,35,24,91,11.0
11518,6,2018-07-14,0,55,1,1,21666,95.0,3.16,2.73,4.67,0.01,17139.581000000002,196,-1,-1,902,-1,-1,-1,0.0
8635,23,2018-07-14,0,69,1,3,62052,100.0,3.48,3.24,4.47,0.1,18155.148999999998,140,676,10,2585,47,23,68,5.0
11498,8,2018-07-15,0,57,1,1,41517,107.0,3.22,3.01,4.6,0.03,714.4960000000001,214,520,12,1729,36,49,43,10.0
9755,23,2018-07-15,0,84,1,2,48843,96.0,3.09,3.26,4.69,0.03,1064.142,151,664,10,2035,46,28,66,3.0
8724,23,2018-07-15,0,61,1,3,46374,99.0,3.48,2.93,4.7,0.07,88308.01,109,670,10,1932,47,20,67,22.0
8185,23,2018-07-15,0,98,1,4,45510,104.0,3.18,2.99,4.65,0.02,16904.415,147,588,9,1896,41,31,65,4.0
11497,6,2018-07-15,0,91,1,1,45121,94.0,3.09,2.95,4.59,0.01,6501.299,126,808,10,1880,54,18,81,-2.0
6208,5,2018-07-15,0,100,1,2,46697,92.0,3.42,2.94,4.84,0.0,17538.803,185,688,10,1945,48,31,69,23.0
11428,6,2018-07-15,0,77,1,1,37916,93.0,3.21,3.01,4.72,0.0,9977.002,140,564,13,1579,39,30,43,2.0
9558,5,2018-07-15,0,72,1,2,39875,94.0,3.59,2.74,4.62,0.42,3221.0679999999998,229,-1,-1,1661,-1,-1,-1,41.0
11411,6,2018-07-15,0,56,1,1,38707,94.0,3.0,2.88,4.47,0.04,5223.960999999999,202,-1,-1,1612,-1,-1,-1,-13.0
3873,22,2018-07-15,0,169,1,3,47855,96.0,3.1,2.86,4.71,0.0,3828.2490000000003,620,-1,-1,1993,-1,-1,-1,459.0
2531,22,2018-07-15,0,65,1,3,52415,98.0,3.15,2.81,4.47,0.05,45814.215,163,505,9,2183,35,39,56,7.0
11274,8,2018-07-15,0,68,1,1,31969,94.0,2.96,3.39,4.48,0.04,3908.409,215,567,16,1332,39,40,35,22.0
5106,23,2018-07-15,0,66,1,2,51314,101.0,3.3,2.58,4.61,0.0,659.174,157,510,13,2138,36,35,39,-4.0
6296,22,2018-07-15,0,183,1,2,46598,92.0,3.48,3.24,4.6,0.01,91833.22099999999,205,658,11,1941,45,32,60,15.0
6294,23,2018-07-15,0,97,1,2,46374,93.0,3.94,2.77,4.82,0.0,7144.964,316,534,8,1932,37,31,67,175.0
8627,23,2018-07-15,0,174,1,3,44766,98.0,3.17,2.94,4.79,0.01,1713.9579999999999,182,709,11,1865,49,32,64,-6.0
8926,23,2018-07-15,0,104,1,3,55465,102.0,2.87,3.15,4.45,0.05,389941.63,136,-1,-1,2311,-1,-1,-1,11.0
11036,8,2018-07-15,0,88,1,1,47581,89.0,2.82,2.94,4.55,0.01,638.263,163,658,11,1982,45,29,60,-5.0
8049,6,2018-07-15,0,83,1,2,41990,92.0,3.87,3.31,4.75,0.05,1425.606,191,345,7,1749,24,57,49,8.0
11152,8,2018-07-15,0,82,1,1,44485,108.0,2.99,2.7,4.71,0.02,5081.592000000001,280,502,10,1853,35,54,50,2.0
11508,6,2018-07-15,0,84,1,1,40312,93.0,3.14,3.09,4.67,0.02,194984.44199999998,138,862,14,1679,55,18,62,-10.0
8709,23,2018-07-15,0,63,1,3,59915,106.0,2.36,2.9,4.34,0.06,158124.934,177,709,19,2496,49,31,37,2.0
8898,23,2018-07-15,0,98,1,3,40274,102.0,3.93,3.01,4.65,0.11,41304.766,168,532,9,1678,37,37,59,6.0
9702,23,2018-07-15,0,70,1,2,42971,96.0,4.04,3.01,4.68,0.02,3380.6459999999997,120,748,11,1790,52,19,68,2.0
